N,Dato,name,website,address,Email 1,phone,city,type,Email 2,Email 3
1,Booking,Terra Mia,https://www.trivago.com.ar/es-AR/oar/hotel-terra-mia-potrero-de-los-funes?search=100-6474838,,,,Potrero,,,
1,Booking,Curiol Boutique Hotel & Lounge,https://www.bedroomvillas.com/property/curiol-boutique-hotel/BC-10961686,,,,Potrero,,,
1,Booking,Hotel Bahia Esmeralda,https://www.bahia-principe.com/es/hoteles-en-republica-dominicana/resort-esmeralda/,,dpd.privacy@grupo-pinero.com,,Potrero,,info.esmeralda@bahia-principe.com,
1,Booking,Casa del Sol - Villas Catalinas,https://casadelsolresortvillascatalinas.com-hotel.com/es/,,info@com-colombia.com,,Potrero,,,
1,Booking,Villa Sueño Potrero,https://villasuenopotrero.com/,,,,Potrero,,,
1,Booking,Barcaza de 2 habitaciones a 2km de Playa Potrero,https://www.bedroomvillas.com/property/barcaza-a-2km-de-playa-potrero/BC-8972078,,,,Potrero,,,
1,Booking,Glamping Tomaselli,https://m.facebook.com/Glampingtomaselli/,,Glampingtomaselli@gmail.com,506 7129 9627,Manuel Antonio,,,
1,Booking,Casa Arenas,https://www.arenasdelmar.com/,,reservations@arenasdelmar.com,1 888 385 9218,Manuel Antonio,,info@arenasdelmar.com,
1,Booking,La Comarca River Glamping Dome near Manuel Antonio,https://www.booking.com/hotel/cr/la-comarca-river-glamping-dome-near-manuel-antonio.html,,lacomarca.costarica@gmail.com,506 8970 1560,Manuel Antonio,,,
1,Booking,Studio Puro Zen at the National Park edge,https://www.facebook.com/CasaNelda/,,casaneldacostarica@gmail.com,506 2777 2521,Manuel Antonio,,,
1,Booking,Hotel Tres Banderas,http://www.tresbanderashotel.com/,,3banderasma@gmail.com,506 2777 1871,Manuel Antonio,,,
1,Booking,Villas de la Selva,https://www.villasdelaselva.com/,,villasdelaselva@gmail.com,506 2777 1137,Manuel Antonio,,,
1,Booking,La Posada Jungle Hotel,http://www.laposadajungle.com/,,,506 2777 1446,Manuel Antonio,,,
1,Booking,Casa Lamia,https://www.casalamia.cr/,,,1 917 592 3150,Manuel Antonio,,,
1,Booking,The Falls at Manuel Antonio,http://www.fallsresortcostarica.com/,,info@fallsresortcr.com,506 2777 1332,Manuel Antonio,,,
1,Booking,Coyaba Tropical Elegant Adult Guesthouse,http://www.coyabatropical.com/,,coyabatropical@gmail.com,506 8705 0368,Manuel Antonio,,,
1,Booking,Peace of Paradise,https://peaceofparadisecr.com/,,peaceofparadisecr@gmail.com,506 2100 4148,Manuel Antonio,,,
1,Booking,Tico Tico Villas - Adult Only,https://ticoticocr.com/,,info@ticoticocr.com,506 8717 6012,Manuel Antonio,,,
1,Booking,Layan Hotel & Spa,https://www.layanhotel.com/,,info@layanhotel.com,506 4070 6363,Manuel Antonio,,,
1,Booking,Mango Moon Villa,https://mangomooncr.com/,,reservations@mangomooncr.com,506 2777 5323,Manuel Antonio,,,
1,Booking,Tabulia Tree,http://www.tabuliatree.com/,,reservations@tabuliatree.com,506 2777 0119,Manuel Antonio,,,
1,Booking,Villas Luxury Suites Pool QUEPOS COSTA RICA,https://historic-district-bnb.eu/villas-luxury-suites-pool-quepos-costa-rica-costa-rica,,,,Manuel Antonio,,,
1,Booking,La Casa de la Montaña,https://hotels.cloudbeds.com/reservation/1qEIcu#checkin=2022-07-20&checkout=2022-07-21,"Unnamed Road, Provincia de Puntarenas, Monteverde, Costa Rica",leslie.corrales@gmail.com,  506 8369 6868,Monteverde,,,
1,Booking,Cabinas Eddy B&B,http://www.cabinas-eddy.com/,"150 meters south west from downtown Santa Elena, Monteverde, Ruta Nacional Treciaria 606, Puntarenas Province, Costa Rica",,  506 8743 0278,Monteverde,,,
1,Booking,Calathea Lodge Monteverde,http://www.calatheahotelmonteverde.com/,"Provincia de Puntarenas, Santa Elena, 60109, Costa Rica",,  506 2645 5138,Monteverde,,,
1,Booking,Hotel Don Taco,http://hoteldontaco.com/,"70 metros norte del ICE, Provincia de Puntarenas, Monteverde, 60109, Costa Rica",,  506 2645 5263,Monteverde,,,
1,Booking,Hotel Claro de Luna,http://www.hotelclarodeluna.com/,"Carretera a Monteverde, Provincia de Puntarenas, Costa Rica",info@hotelclarodeluna.com,  506 2645 5269,Monteverde,,,
1,Booking,Rainbow Valley Lodge Costa Rica,http://www.rainbowvalleylodgemonteverde.com/,"855C+R93, Carretera a Monteverde, Provincia de Puntarenas, Monteverde, Costa Rica",rainbowvalleylodgemonteverde@gmail.com,  506 2645 7015,Monteverde,,,
1,Booking,Tityra Lodge,https://tityralodge.com/,"606, Provincia de Guanacaste, Monteverde, Costa Rica",info@tityralodge.com,  506 6367 8312,Monteverde,,,
1,Booking,Natüra Hotel Monteverde,http://www.naturahotelmonteverde.com/,"Frente a la Casa de Arte, Provincia de Puntarenas, Monteverde, 60109, Costa Rica",info@naturahotelmonteverde.com,  506 8796 0142,Monteverde,,,
1,Booking,Campo Azul #3 - Monteverde,https://campoazulmonteverde.com/,"C. Campo Azul 60109, Provincia de Puntarenas, Monteverde, 61201, Costa Rica",reservations@campoazulmonteverde.com,  506 7034 9484,Monteverde,,,
1,Booking,Black & White Apartments,http://www.blackandwhitemonteverde.com/,"Provincia de Puntarenas, Monteverde, 60109, Costa Rica",,  506 8720 3030,Monteverde,,,
1,Booking,Mi Casa Su Casa Monteverde,https://micasasucasamonteverde.com/,"Provincia de Puntarenas, Monteverde, 60109, Costa Rica",micasasucasamonteverde@gmail.com,  506 8846 3550,Monteverde,,gabriel.marcelo87@gmail.com,
1,Booking,NATURAVE - Into the woods,http://www.naturave.org/,"Provincia de Puntarenas, Santa Elena, 60102, Costa Rica",info@naturave.org,  506 8677 7091,Monteverde,,%20jane.smith@domain.com,
1,Booking,Villas Macadamia - Monteverde,https://www.macadamiamonteverde.com/,"Provincia de Puntarenas, Monteverde, Costa Rica",,,Monteverde,,,
1,Booking,Apartamento ArteSAna,https://www.monsteramonteverde.com/,"Provincia de Puntarenas, Monteverde, 60109, Costa Rica",monsteramonteverdecr@gmail.com,  506 8579 4000,Monteverde,,,
1,Booking,Alisson Hotel y Restaurant,https://alissonhotelrestaurant.com/,"100m norte de escuela Rafael Arguedas Herrera, Puntarenas Province, Santa Elena, 60109, Costa Rica",info@alissonhotelrestaurant.com,  506 6178 5872,Monteverde,,,
1,Booking,Lemon House Monteverde,https://stayedhotels.eu/lemon-house-monteverde-costa-rica,"76P3+GMC, Provincia de Puntarenas, Monteverde, Costa Rica",,  506 8325 1235,Monteverde,,,
1,Booking,Globi Lodge #6,https://www.facebook.com/globi.lodge,"Contiguo al Restaurante Sofia a 25 metros en, C. Rodríguez Paradise, Monteverde, Costa Rica",,  506 8982 4904,Monteverde,,,
1,Booking,Curu Glamping,https://instagram.com/curuglampingcr,"75F6+G2V, Provincia de Puntarenas, Monteverde, Costa Rica",,,Monteverde,,,
1,Booking,Miztli Lodge & Adventure,https://miztlilodge.com/,"250 mt sur de la Escuela Creativa, Provincia de Puntarenas, Monteverde, 60109, Costa Rica",contact@miztlilodge.com,  506 2236 7642,Monteverde,,,
1,Booking,Casas Clusia,https://casasclusiamonteverde.com/,"Provincia de Puntarenas, Monteverde, Costa Rica",reservations@casasclusia.com,  506 2645 5245,Monteverde,,,
1,Booking,"Villas Flakis, Vela",https://air.tl/Uud7E5Ps,"60109, Provincia de Puntarenas, Monteverde, 60109, Costa Rica",,  506 8626 3285,Monteverde,,,
1,Booking,Elida Lodge Monteverde,https://elidacr.com/,"854P+MQV, Vargas Rd, Puntarenas Province, Monteverde, Costa Rica",info@elidacr.com,  506 7246 6554,Monteverde,,gabriel.marcelo87@gmail.com,
1,Booking,FéLIZA Rainforest Domes,https://www.mapleticotours.com/,"10, 326907 84, Provincia de Puntarenas, Santa Elena, 60109, Costa Rica",mapleticotours@gmail.com,  506 8704 3656,Monteverde,,,
1,Booking,Casa Chameleon Hotel Las Catalinas - Adults Only,https://www.casachameleonhotels.com/las-catalinas/,"Playa Danta, Potrero, Provincia de Guanacaste, Las Catalinas, Costa Rica",info@casachameleonhotels.com,  506 2103 1200,Playa Flamingo,,,
1,Booking,Santarena Hotel at Las Catalinas,http://www.santarenahotel.com/,"Playa Danta, Potrero, Provincia de Guanacaste, Las Catalinas, 50304, Costa Rica",,  506 2106 1500,Playa Flamingo,,,
1,Booking,Warm Interiors and Orange Hues on Ground Floor in Front of Beach,http://www.architectorange.com/,"Provincia de Guanacaste, Playa Flamingo, Costa Rica",studio977@gmail.com,  506 2694 5100,Playa Flamingo,,,
1,Booking,Casa Sail Away Villa #13,http://www.specialplacesofcostarica.com/detail.php?rental=NQ==,"C6J5+9C7, Flamingo Beach Road, Guanacaste Province, Playa Flamingo, Costa Rica",specialplaces@crvr.net,  506 2654 4493,Playa Flamingo,,contact@crvr.net,
1,Booking,Hotel room-style ocean-view unit in Flamingo with pool,https://www.vrbo.com/398374,"Provincia de Guanacaste, Playa Flamingo, Costa Rica",,  506 2654 4068,Playa Flamingo,,,
1,Booking,Casa Corales Dreams 2,https://casacoralesdreams.com/,"Cabo de Velas, 100 Sur y 250 Oeste, Flamingo, Santa Cruz, Guanacaste. Del banco Nacional 100 Oeste, Provincia de Guanacaste, Flamingo, 50308, Costa Rica",casacoralesdreams@gmail.com,  506 7038 3723,Playa Flamingo,,,
1,Booking,Villa Ocaso,http://villaocaso.com/,"Playa Flamingo, Guanacaste Province, Flamingo, 50308, Costa Rica",info@villaocaso.com,  1 617 712 8437,Playa Flamingo,,,
1,Booking,Casa Corales Dreams 1,https://casacoralesdreams.com/,"Cabo de Velas, 100 Sur y 250 Oeste, Flamingo, Santa Cruz, Guanacaste. Del banco Nacional 100 Oeste, Provincia de Guanacaste, Flamingo, 50308, Costa Rica",,  506 7038 3723,Playa Flamingo,,,
1,Booking,Hotel Mio Vallarta Unique & Different- Adults Only,https://hotelmiovallarta.com/,"Blvd. Francisco Medina Ascencio 2179-A, Zona Hotelera, Zona Hotelera Nte., 48333 Puerto Vallarta, Jal., México",jonathanlizcano95@gmail.com,  52 322 226 3923,Puerto Vallarta,,reservas@hotelmiovallarta.com,
1,Booking,Hotel Boutique Rivera Del Rio,http://www.riveradelrio.com/?utm_source=gmb,"Rivera del Río 104, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",info@riveradelrio.com,  1 480 669 5530,Puerto Vallarta,,,
1,Booking,Joint Boutique Hotel Zona Romantica,https://jointcowork.mx/,"Insurgentes 108, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",,  52 322 100 3133,Puerto Vallarta,,,
1,Booking,Quinta Maria Cortez Boutique Hotel,https://villasinvallarta.com/villas/qmc,"C. Sagitario 126, Conchas Chinas, 48390 Puerto Vallarta, Jal., México",reservations@villasinvallarta.com,  1 801 263 9500,Puerto Vallarta,,,
1,Booking,Villa Lala Boutique Hotel Adults Only,https://www.villalalapv.com/,"Carr. a Barra de Navidad 5696, 48292 Boca de Tomatlán, Jal., México",info@villalalapv.com,  52 322 245 1950,Puerto Vallarta,,,
1,Booking,La Casa Blanca,https://www.booking.com/Share-01u9rdc,"Calle Emilio Carranza 600, Centro, 48300 Puerto Vallarta, Jal., México",,,Puerto Vallarta,,,
1,Booking,Crown Paradise Golden All Inclusive Resort - Adults Only,https://pvg.crownparadise.com/,"Av. de las Garzas 3, Zona Hotelera, Zona Hotelera Nte., 48333 Puerto Vallarta, Jal., México",reservations@crownparadise.com,  52 322 226 6800,Puerto Vallarta,,reservationspvr@crownparadise.com,
1,Booking,CASA MARÍA MALECÓN,https://www.booking.com/Share-ZwWR25,"Pipila 134A, Centro, 48300 Puerto Vallarta, Jal., México",,,Puerto Vallarta,,,
1,Booking,Flamingo Vallarta Hotel & Marina,https://www.flamingovallarta.com/?partner=5556&utm_source=google&utm_medium=gmb&utm_campaign=web_link,"Condomunious Puerto Iguana 136, Isla Iguana, 48335 Puerto Vallarta, Jal., México",reservaciones@flamingohotels.com,  52 322 221 0880,Puerto Vallarta,,,
1,Booking,Buenaventura Grand Hotel & Great Moments - All Inclusive,http://www.hotelbuenaventura.com.mx/home,"Av México 1301, 5 de Diciembre, 48310 Puerto Vallarta, Jal., México",emarketing@buenaventurahoteles.com,  52 800 363 7466,Puerto Vallarta,,callcenter@buenaventurahoteles.com,
1,Booking,Monyxbnb Hotel,https://www.monyxbnb.com/,"Jesús Langarica 327, 5 de Diciembre, 48304 Puerto Vallarta, Jal., México",info@monyxbnb.com,  1 866 329 9633,Puerto Vallarta,,nah@errbit.stays.net,
1,Booking,NISE,http://nisecondos.com/,"Calle Emilio Carranza 447, Centro, 48300 Puerto Vallarta, Jal., México",bris@pvconcierge.net,  52 322 779 8252,Puerto Vallarta,,,
1,Booking,The Paramar Beachfront Boutique Hotel With Breakfast Included - Downtown Malecon,https://www.theparamar.com/,"Paraguay 1272, 5 de Diciembre, 48350 Puerto Vallarta, Jal., México",reserva@theparamar.com,  52 322 223 2784,Puerto Vallarta,,,
1,Booking,Hacienda Buenaventura Hotel & Mexican Charm - All Inclusive,https://www.haciendaonline.com.mx/,"Blvd. Francisco Medina Ascencio 2699, Zona Hotelera, Zona Hotelera Nte., 48310 Puerto Vallarta, Jal., México",guestservice@haciendaonline.com.mx,  52 800 611 0269,Puerto Vallarta,,,
1,Booking,Vallarta Sun Suites,http://www.vallartasunsuites.com/,"C. Rodolfo Gómez 169, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",,  52 322 329 1919,Puerto Vallarta,,,
1,Booking,Plaza Pelicanos Grand Beach Resort All Inclusive,http://www.plazapelicanosgrand.com/,"Ave. José Clemente Orozco 131, Zona Hotelera, Las Glorias, 48330 Puerto Vallarta, Jal., México",reservaciones@plazapelicanos.com.mx,  52 322 226 2712,Puerto Vallarta,,,
1,Booking,Friendly Fun Vallarta Different Experiences,http://hotelfriendlyfun.com/,"Blvd. Francisco Medina Ascencio 2199, Zona Hotelera, Zona Hotelera Nte., 48333 Puerto Vallarta, Jal., México",ecommerce@friendlyvallarta.com,  52 322 226 4641,Puerto Vallarta,,treservas@friendlyvallarta.com,tudulceboda@friendlyvallarta.com
1,Booking,Amapas Apartments Puerto Vallarta,http://amapasapartments.com/,"Amapas 115, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",info@amapasapartments.com,  52 322 222 4073,Puerto Vallarta,,,
1,Booking,Zenharmony Suites,http://zenharmony.net/,"Calle Havre 261, Versalles, 48310 Puerto Vallarta, Jal., México",,  52 322 224 0503,Puerto Vallarta,,,
1,Booking,Casa Doña Susana,http://www.casadonasusana.com/,"Manuel M. Dieguez 171, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",Contact@playalosarcos.com,  52 800 327 7700,Puerto Vallarta,,contact@playalosarcos.com,
1,Booking,Canto del Sol Puerto Vallarta All Inclusive,https://www.cantovallarta.com/?utm_source=google&utm_medium=gmb&utm_campaign=googleMyBusiness,"José, Clemente Orozco 125, Zona Hotelera Nte., 48333 Puerto Vallarta, Jal., México",cantovallarta@rsvteam.com,  52 33 1493 2743,Puerto Vallarta,,,
1,Booking,Dreams Vallarta Bay Resorts & Spa - All Inclusive,https://www.hyattinclusivecollection.com/en/resorts-hotels/dreams/mexico/vallarta-bay-resort-spa/?src=corp_lclb_google_seo_drvpv&%3Futm_source=google&utm_medium=organic&utm_campaign=lmr,"David Alfaro Siqueiros 164, Zona Hotelera, Las Glorias, 48333 Puerto Vallarta, Jal., México",info.drvpv@dreamsresorts.com,  52 322 226 2900,Puerto Vallarta,,,
1,Booking,Grand Miramar All Luxury Suites & Residences,https://www.grandmiramar.com/?utm_source=google&utm_medium=gmb&utm_campaign=googleMyBusiness,"P.º de Los Corales 139, Conchas Chinas, 48390 Puerto Vallarta, Jal., México",grandmiramar@rsvteam.com,  52 33 1493 2744,Puerto Vallarta,,,
1,Booking,Meliá Puerto Vallarta – All Inclusive,https://www.melia.com/en/hotels/mexico/puerto-vallarta/melia-puerto-vallarta?utm_medium=organic&utm_source=directories&utm_campaign=google&utm_content=5835,"Av. Paseo de la Marina Sur Lote H 7, Marina Vallarta, 48333 Puerto Vallarta, Jal., México",,  52 322 980 0790,Puerto Vallarta,,,
1,Booking,Hotel Luxury Patio Azul,https://patioazulluxury.com/,"P.º de Las Conchas Chinas 127, Conchas Chinas, 48399 Puerto Vallarta, Jal., México",recepcion@patioazulluxury.com,  52 322 365 6322,Puerto Vallarta,,,
1,Booking,"The Westin Resort & Spa, Puerto Vallarta",https://www.marriott.com/en-us/hotels/pvrwi-the-westin-resort-and-spa-puerto-vallarta/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"Av. Paseo de la Marina Sur 205, Marina Vallarta, 48354 Puerto Vallarta, Jal., México",,  52 322 226 1100,Puerto Vallarta,,,
1,Booking,Hotel Casa Iguana Mismaloya,https://www.casaiguana.com.mx/,"Cinco de Mayo 455, Mismaloya, 48294 Mismaloya, Jal., México",,  52 322 228 0786,Puerto Vallarta,,,
1,Booking,Suites Plaza del Rio - Family Hotel Malecón Centro,https://suitesplazadelrio.com/,"Hidalgo 116, Centro, 48300 Puerto Vallarta, Jal., México",reserva@suitesplazadelrio.com,  52 322 365 1829,Puerto Vallarta,,,
1,Booking,Grand Park Royal Puerto Vallarta - All Inclusive,https://www.park-royalhotels.com/grand-park-royal-puerto-vallarta.html?utm_medium=organic&utm_source=google&utm_campaign=google-my-business&utm_term=google-local&utm_id=parkroyal-vallarta,"Carretera Costera a Barra de Navidad Km 8.5 Zona Hotelera, 48390 Puerto Vallarta, Jal., México",ventasprv@park-royalhotels.com,  52 800 872 7275,Puerto Vallarta,,reservationspacific1@park-royalhotels.com,callcenter@park-royalhotels.com
1,Booking,V Azul Vallarta - Luxury Vacation Rental Adults Only,http://www.vazulvallarta.com/,"Amapas 317, Zona Romántica, Amapas, 48339 Puerto Vallarta, Jal., México",info@vazulvallarta.com,  52 322 222 1801,Puerto Vallarta,,,
1,Booking,Fiesta Americana Puerto Vallarta All Inclusive & Spa,https://www.fiestamericanatravelty.com/fiesta-americana/hoteles/fiesta-americana-puerto-vallarta-all-inclusive-spa,"Blvd. Francisco Medina Ascencio 2179, Zona Hotelera, Las Glorias, 48333 Puerto Vallarta, Jal., México",gshfapv@posadas.com,  52 322 226 2100,Puerto Vallarta,,,
1,Booking,Vamar Vallarta Marina & Beach Resort,https://www.vamarvallarta.com/,"Av. Paseo de la Marina Sur 163, Marina Vallarta, 48335 Puerto Vallarta, Jal., México",reservaciones@vamarvallarta.com,  52 322 221 2182,Puerto Vallarta,,,
1,Booking,Club Regina Puerto Vallarta,https://www.clubreginapuertovallarta.com/es,"Av. Paseo de la Marina Sur 205, Marina Vallarta, 48335 Puerto Vallarta, Jal., México",info@travelraintree.com,  1 346 215 1383,Puerto Vallarta,,,
1,Booking,Vallarta Shores Beach Hotel,http://www.vallartashores.com/,"Malecón 400, Zona Romántica, Amapas, 48399 Puerto Vallarta, Jal., México",,  52 322 222 3838,Puerto Vallarta,,,
1,Booking,Sheraton Buganvilias Resort & Convention Center,https://www.marriott.com/en-us/hotels/pvrsi-sheraton-buganvilias-resort-and-convention-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"Blvd. Francisco Medina Ascencio 999, Zona Hotelera, Las Glorias, 48333 Puerto Vallarta, Jal., México",,  52 322 226 0404,Puerto Vallarta,,,
1,Booking,Tres Marias Luxury Suites - Adults Only,https://tresmariaspv.com/,"Lázaro Cárdenas 378, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",,  52 322 688 7279,Puerto Vallarta,,,
1,Booking,La Iguana Vallarta LGBT ADULTS ONLY - Romantic Zone - Party Clubbing Street,https://www.laiguanavallarta.com/,"Lázaro Cárdenas #310, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",reserva@laiguanavallarta.com,  52 322 222 0971,Puerto Vallarta,,,
1,Booking,Sunset Plaza Beach Resort Puerto Vallarta All Inclusive,https://www.hotelsunsetplaza.com/,"Diego Rivera 121, Zona Hotelera, Las Glorias, 48330 Puerto Vallarta, Jal., México",contacto@hotelsunsetplaza.com,  52 322 226 2712,Puerto Vallarta,,,
1,Booking,Hotel Tropicus Boutique,https://hoteltropicusboutique.com/,"Insurgentes 260, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",,  52 322 688 6833,Puerto Vallarta,,,
1,Booking,Casa Anita,https://www.casanitapuertovallarta.com/,"Casa Anita & Corona del Mar, Carr. Costera a Barra de Navidad 601, Zona Romántica, Amapas, 48399 Puerto Vallarta, Jal., México",,  52 322 222 0018,Puerto Vallarta,,,
1,Booking,Garlands Del Rio,http://www.garlandsdelrio.com/,"Aquiles Serdán 367, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",info@garlandsdelrio.com,  52 322 205 6093,Puerto Vallarta,,,
1,Booking,Villas del Sol en Los Tules,http://www.lostulesvds.com/,"Blvd. Francisco Medina Ascencio 2135, Zona Hotelera, Las Glorias, 48333 Puerto Vallarta, Jal., México",reservasvds@hotmail.com,  52 322 224 8420,Puerto Vallarta,,,
1,Booking,Casa Nicole Boutique Hotel,http://www.hotelcasanicole.com/,"Pino Suárez 203, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",info@hotelcasanicole.com,  52 322 223 2444,Puerto Vallarta,,,
1,Booking,Hotel Amaca Puerto Vallarta - Adults Only,https://www.hotelamaca.com/,"Pino Suárez 583, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",,  52 322 178 7674,Puerto Vallarta,,,
1,Booking,Cárdenas Suites,http://www.cardenassuites.com/,"Lázaro Cárdenas 446, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal., México",info@cardenassuites.com,,Puerto Vallarta,,,
1,Booking,Hotel Puerto Sayulita,https://puertosayulita.mx/,"63728 Sayulita, Nay., México",contact@puertosayulita.mx,,Sayulita,,,
1,Booking,Anjali Casa Divina,http://www.anjalicasadivina.com/,"Gringo Hill, C. Mariposa 4, 63734 Sayulita, Nay., México",anjalicasadivina@gmail.com,  52 33 3902 5203,Sayulita,,,
1,Booking,Viajero Sayulita Hostel,https://www.viajerohostels.com/es/destinos-mexico/sayulita/,"C. Primavera 16, entre Av Naranjito y Av Revolución, 63734 Sayulita, Nay., México",sayulita@viajerohostels.com,  52 322 368 7782,Sayulita,,,
1,Booking,Sayulinda Hotel,https://sayulindahotel.com/,"Av. Revolución 36, 63734 Sayulita, Nay., México",ventas@sayulindahotel.com,  52 322 321 0739,Sayulita,,contacto@sayulindahotel.com,reservas@sayulindahotel.com
1,Booking,Villa Los Corales,http://www.villaloscorales.com/,"C. Coral 39, De la iguana, 63728 Sayulita, Nay., México",info@villaloscorales.com,  52 322 264 4824,Sayulita,,,
1,Booking,La Esquina,https://sayulitacasitas.com/,"Caracol, 63734 Sayulita, Nay., México",,  52 310 734 6990,Sayulita,,,
1,Booking,Villas Chulavista,http://villaschulavista.com.mx/,"Saturno 21, Gringos Hill, 63728 Sayulita, Nay., México",hchulavista@gmail.com,  52 329 291 3585,Sayulita,,bookhotelmx@gmail.com,
1,Booking,Riviera Sayulita Hotel,http://www.rivierasayulita.com/,"Av. Revolución 89, 63734 Sayulita, Nay., México",recepcion@casamariaresort.com,  52 329 688 4789,Sayulita,,info@rivierasayulita.com,
1,Booking,DISTRITO 88 - Hotel Boutique Only Adults,http://www.distrito88.com/,"C. Primavera 35, 63734 Sayulita, Nay., México",sayulita@distrito88.com,  52 33 1417 3535,Sayulita,,,
1,Booking,Nuiya Hoteles Centro,http://nuiyahotel.com/,"C. Coral 2, entre Revolución y Arroyo, 63734 Sayulita, Nay., México",,  52 329 688 4725,Sayulita,,team@latofonts.com,mail@iginomarini.com
1,Booking,Hotel Diamante Sayulita,https://hoteldiamantesayulita.mxhotel.site/,"esquina, Miramar, Av. del Palmar 40, 63734 Nay., México",hotel.contact.us@gmail.com,  52 33 1319 7020,Sayulita,,,
1,Booking,Villa Amor,https://www.villaamor.com.mx/,"Camino al cementerio s/n, 63734 Sayulita, Nay., México",reservations@villaamor.com,  52 329 291 3010,Sayulita,,transportation@villaamor.com,
1,Booking,La Redonda Sayulita Hostal,http://www.laredondasayulita.com/,"Manuel N. Navarrete 14, Colonia Centro, 63734 Sayulita, Nay., México",,  52 329 688 4838,Sayulita,,,
1,Booking,Casa Fenix,https://www.fenixsayulita.com/,"C. Pelícanos 32, 63734 Sayulita, Nay., México",hola@fenixsayulita.com,  52 322 322 7500,Sayulita,,,
1,Booking,ITH Sayulita Amazing Surf Hostel,https://ithhostels.com/location/amazing-hostel-sayulita/,"C. Pelícanos 102, Centro, 63734 Sayulita, Nay., México",ithsayulitahostel@gmail.com,  52 329 291 3688,Sayulita,,,
1,Booking,Casa Cid Ipomea Sayulita,https://www.sayulitalife.com/casa-armando,"C. Chiripa 124, 63728 Sayulita, Nay., México",,,Sayulita,,,
1,Booking,Hacienda Jaqueline,https://haciendajaqueline.com/,"Playa Pátzcuaro s/n, 63734 Sayulita, Nay., México",webmaster@haciendajaqueline.com,  52 322 131 1538,Sayulita,,,
1,Booking,"Cozy King Bed, Fast Wi-Fi, Steps to Beach & Town",http://www.sayulitaoasis.com/,"C. Manuel M. Plascencia 2, 63734 Sayulita, Nay., México",info@sayulitaoasis.com,  52 322 138 3337,Sayulita,,,
1,Booking,Surf N Roll House,http://www.surfandroll.com/,"Calle Gaviotas Sur 11, centro, 63732 Sayulita, Nay., México",cielo@surfandroll.com,  52 33 3814 1524,Sayulita,,info@surfnroll.com,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
484,,,,,,,,,,
